Source,StoryID,File,Full Story,Title,Sentence Number,Original Sentence,Modifier Type,Modifier,Head,Preremove Sentence Part,To Remove Part,Postremove Sentence Part,Removed Words Start Index,Removed Words End Index,Head Word Index
ROC,0470b419-e13c-4820-b781-271d5aa6dd4f,/resources/master/parsed_sentences/parsed_sentences_roc//story_39331.dat,"Charles wanted a master's degree in creative writing but had no money. Suddenly, he received an email from his mom offering him $5,000. Her condition was he spend three sessions with a therapist. Charles agreed and the therapist asked about his feelings for his mom. After the session, Charles' mom kept her word and gave him $5,000.",Money For Grad School,1,"Suddenly, he received an email from his mom offering him $5,000.",advmod,Suddenly,received,,"Suddenly,","He received an email from his mom offering him $5,000.",1,1,4
ROC,6570eb5e-3a04-4187-bce1-d0e560856e16,/resources/master/parsed_sentences/parsed_sentences_roc//story_12717.dat,Jeremy wrote a song. He played it to his parents. His friends really liked it. Jeremy played the song too much. He got sick of the song.,The Song,2,His friends really liked it.,advmod,really,liked,His friends,really,liked it.,3,3,4
ROC,6570eb5e-3a04-4187-bce1-d0e560856e16,/resources/master/parsed_sentences/parsed_sentences_roc//story_12717.dat,Jeremy wrote a song. He played it to his parents. His friends really liked it. Jeremy played the song too much. He got sick of the song.,The Song,3,Jeremy played the song too much.,advmod,much,played,Jeremy played the song,too much,0,5,6,2
ROC,b4f9a979-a724-4e54-8132-13126e8e483d,/resources/master/parsed_sentences/parsed_sentences_roc//story_35279.dat,Lucas is a terrific swimmer. He won an award for being the best swimmer at camp. Today he is going to show me how to do the butterfly stroke. He says it takes a lot of practice. I'm sure glad our apartment complex has a pool so I can practice.,Butterfly Practice,1,He won an award for being the best swimmer at camp.,amod,best,swimmer,He won an award for being the,best,swimmer at camp.,8,8,9
ROC,75618520-d241-4ae6-a4b0-712638dbf654,/resources/master/parsed_sentences/parsed_sentences_roc//story_32571.dat,"Kaitlyn thought jeans with holes were very stylish. She wore them to school to show them off. The principal told her they were against dress code. She had to change her jeans. Now, she only wears her holey jeans at home.",Holey Jeans,4,"Now, she only wears her holey jeans at home.",advmod,Now,wears,,"Now,",She only wears her holey jeans at home.,1,1,5
ROC,a1b89738-ee9a-49c0-bd46-b7f438a9376e,/resources/master/parsed_sentences/parsed_sentences_roc//story_17661.dat,"It Was a Dark dreary night in Argentina, Carlos was Scared. Why you ask because Carlos never liked the storms or lightening. Carlos's mom said don't worry baby you are safe and sound here inside. Carlos Cuddled up next to his mom and she told him stories. Carlos felt much safer next to his mom and they awaited it to pass.",Good Evening !,3,Carlos Cuddled up next to his mom and she told him stories.,advmod,next,told,Carlos Cuddled,up next to his mom and she,told him stories.,3,9,10
ROC,e5a00523-984b-4e53-bd54-d53335420829,/resources/master/parsed_sentences/parsed_sentences_roc//story_36234.dat,A young girl loved going to art class in school. But her parents told her that painting was silly. So she was not able to paint much outside of school. Though one day she moved away from her parents. She was then able to paint whatever she wanted and became famous.,The Painter,0,A young girl loved going to art class in school.,amod,young,girl,A,young,girl loved going to art class in school.,2,2,3
ROC,d7191516-c15a-4152-8c78-c71e72a39eb0,/resources/master/parsed_sentences/parsed_sentences_roc//story_41767.dat,I opened the fridge to find something to eat. I saw chocolate cake and cheese. I couldn't decide if I wanted cake or chocolate. I reached for the cake. Then I changed my mind and ate cheese instead.,Cheese,1,I saw chocolate cake and cheese.,compound,chocolate,cake,I saw,chocolate,cake and cheese.,3,3,4
ROC,c38ee10a-f0ea-4509-87d6-1937189abdb9,/resources/master/parsed_sentences/parsed_sentences_roc//story_33623.dat,The band was playing a concert in a loud bar. The patrons could not hear them playing at all. The band leader asked the manager if he could turn up the speakers. The manager refused and told him to get back to playing. In protest the band just pretended to play their set.,The Show,0,The band was playing a concert in a loud bar.,amod,loud,bar,The band was playing a concert in a,loud,bar.,9,9,10
ROC,13615fbd-310e-44a1-a45d-f2bc10c78402,/resources/master/parsed_sentences/parsed_sentences_roc//story_1904.dat,It was the end of the month for Lara's magazine. She was getting upset because she loved that magazine. The magazine stopped making magazines. Lara was so upset she wrote them a letter. She still wanted to read it.,Last magazine,4,She still wanted to read it.,advmod,still,wanted,She,still,wanted to read it.,2,2,3
ROC,638120f7-acee-491c-a2ca-4c3d593bedc1,/resources/master/parsed_sentences/parsed_sentences_roc//story_12957.dat,"My friends decided to go to Boomers. After we went through the front entrance, we played many arcade games. In addition, we went against each other in laser tag. We spent $30-40 dollars in coins. Although the arcade closed early, we had a good time.",Friends Night Out,1,"After we went through the front entrance, we played many arcade games.",amod,front,entrance,After we went through the,front,"entrance, we played many arcade games.",6,6,7
ROC,c5acf117-2a79-4300-9dcb-9581ada82096,/resources/master/parsed_sentences/parsed_sentences_roc//story_5485.dat,"Sirene had been a famous silver screen actress. She chose to become a teacher at the height of her fame. She had never told anyone why she left it all behind. Decades later she wasn't even sure she could remember, herself. Sirene lied to the autograph seeker and feigned ignorance.",Too Long Ago To Remember,0,Sirene had been a famous silver screen actress.,amod,famous,actress,Sirene had been a,famous,silver screen actress.,5,5,8
ROC,2c670efa-6301-47da-85dd-0f2173c814b4,/resources/master/parsed_sentences/parsed_sentences_roc//story_16194.dat,"Larry loved comic books. He grew up reading them all the time. He had built up a large collection of them. Now he spends more time talking about them than reading them. He still grows his collection, though.",Comic Book,2,He had built up a large collection of them.,amod,large,collection,He had built up a,large,collection of them.,6,6,7
ROC,2c670efa-6301-47da-85dd-0f2173c814b4,/resources/master/parsed_sentences/parsed_sentences_roc//story_16194.dat,"Larry loved comic books. He grew up reading them all the time. He had built up a large collection of them. Now he spends more time talking about them than reading them. He still grows his collection, though.",Comic Book,3,Now he spends more time talking about them than reading them.,advmod,Now,spends,,Now,He spends more time talking about them than reading them.,1,1,3
ROC,2c670efa-6301-47da-85dd-0f2173c814b4,/resources/master/parsed_sentences/parsed_sentences_roc//story_16194.dat,"Larry loved comic books. He grew up reading them all the time. He had built up a large collection of them. Now he spends more time talking about them than reading them. He still grows his collection, though.",Comic Book,3,Now he spends more time talking about them than reading them.,amod,more,time,Now he spends,more,time talking about them than reading them.,4,4,5
ROC,2c670efa-6301-47da-85dd-0f2173c814b4,/resources/master/parsed_sentences/parsed_sentences_roc//story_16194.dat,"Larry loved comic books. He grew up reading them all the time. He had built up a large collection of them. Now he spends more time talking about them than reading them. He still grows his collection, though.",Comic Book,4,"He still grows his collection, though.",advmod,still,grows,He,still,"grows his collection, though.",2,2,3
ROC,2c670efa-6301-47da-85dd-0f2173c814b4,/resources/master/parsed_sentences/parsed_sentences_roc//story_16194.dat,"Larry loved comic books. He grew up reading them all the time. He had built up a large collection of them. Now he spends more time talking about them than reading them. He still grows his collection, though.",Comic Book,4,"He still grows his collection, though.",advmod,though,grows,"He still grows his collection,",though,0,6,6,3
ROC,88965276-ca64-4001-8087-75c898c6bd9e,/resources/master/parsed_sentences/parsed_sentences_roc//story_5937.dat,"Tina had a beautiful singing voice. She was given a solo in the school Christmas concert. She was so proud and excited! But a week before the show, Tina got laryngitis. She sadly had to resign from the Christmas concert.",Solo,1,She was given a solo in the school Christmas concert.,compound,Christmas,concert,She was given a solo in the school,Christmas,concert.,9,9,10
ROC,88965276-ca64-4001-8087-75c898c6bd9e,/resources/master/parsed_sentences/parsed_sentences_roc//story_5937.dat,"Tina had a beautiful singing voice. She was given a solo in the school Christmas concert. She was so proud and excited! But a week before the show, Tina got laryngitis. She sadly had to resign from the Christmas concert.",Solo,4,She sadly had to resign from the Christmas concert.,compound,Christmas,concert,She sadly had to resign from the,Christmas,concert.,8,8,9
ROC,e46a40b5-8738-490d-a8f4-f7360fc2b98f,/resources/master/parsed_sentences/parsed_sentences_roc//story_10164.dat,"Noble was skiing in the mountains with his family. When he was changing his cousin came in the room. They were both very embarrassed. Later on, his cousin asked about the scars on his chest. He told her about the car accident he was in.",Noble,4,He told her about the car accident he was in.,compound,car,accident,He told her about the,car,accident he was in.,6,6,7
ROC,61503f69-0312-4120-ade9-a25be4c63ef6,/resources/master/parsed_sentences/parsed_sentences_roc//story_19635.dat,Mark entered the race wearing a white suit with rhinestones. Everyone in the venue stopped and stared at him. Mark ignored them and started flapping his arms like a chicken. Everyone started laughing and filming him with their phones. Mark woke up the next day Internet famous.,I Can't Stop Raving,4,Mark woke up the next day Internet famous.,amod,next,Internet,Mark woke up the,next,day Internet famous.,5,5,7
ROC,61503f69-0312-4120-ade9-a25be4c63ef6,/resources/master/parsed_sentences/parsed_sentences_roc//story_19635.dat,Mark entered the race wearing a white suit with rhinestones. Everyone in the venue stopped and stared at him. Mark ignored them and started flapping his arms like a chicken. Everyone started laughing and filming him with their phones. Mark woke up the next day Internet famous.,I Can't Stop Raving,4,Mark woke up the next day Internet famous.,amod,famous,Internet,Mark woke up the next day Internet,famous,0,8,8,7
ROC,ef2dcfc6-540f-4b27-9c0d-c1782a9a59aa,/resources/master/parsed_sentences/parsed_sentences_roc//story_24007.dat,James loved dinosaurs. One day his family took him to the museum. James favorite thing at the museum was the big T-Rex skeleton. The next day at school he told all his friends about his trip. They were so excited to hear about the T-Rex he saw!,A Trip to the Museum,2,James favorite thing at the museum was the big T-Rex skeleton.,amod,favorite,thing,James,favorite,thing at the museum was the big T-Rex skeleton.,2,2,3
ROC,ef2dcfc6-540f-4b27-9c0d-c1782a9a59aa,/resources/master/parsed_sentences/parsed_sentences_roc//story_24007.dat,James loved dinosaurs. One day his family took him to the museum. James favorite thing at the museum was the big T-Rex skeleton. The next day at school he told all his friends about his trip. They were so excited to hear about the T-Rex he saw!,A Trip to the Museum,3,The next day at school he told all his friends about his trip.,amod,next,day,The,next,day at school he told all his friends about his trip.,2,2,3
ROC,b13893b3-5af3-4b5b-a7a9-db01f6055e87,/resources/master/parsed_sentences/parsed_sentences_roc//story_33252.dat,James had a soccer match. His mom had come to watch him play. He hoped he would perform well. He wanted to impress his mom. He was very happy when he scored the winning goal!,soccer,0,James had a soccer match.,compound,soccer,match,James had a,soccer,match.,4,4,5
ROC,0cc3c02b-0337-4f53-91fe-e4f50d94ab6b,/resources/master/parsed_sentences/parsed_sentences_roc//story_622.dat,Gerald and Henry were playing a videogame against each other. Gerald started to get tense since he was losing. Henry did a celebrating dance when he ended up winning. Gerald ended up throwing his controller at him. Henry fell on the floor and received a black eye.,Sore Loser,4,Henry fell on the floor and received a black eye.,amod,black,eye,Henry fell on the floor and received an,black,eye.,9,9,10
ROC,9a3c69b3-4d4a-4a0a-b17c-736db59e9435,/resources/master/parsed_sentences/parsed_sentences_roc//story_27686.dat,"Tim was a postal carrier. But he was afraid of dogs. He decided to carry dog pepper spray with him. But one day, he was attacked by a person instead. Unfortunately, dog pepper spray is weaker than normal pepper spray.",Dog Pepper Spray,2,He decided to carry dog pepper spray with him.,compound,dog,spray,He decided to carry,dog,pepper spray with him.,5,5,7
ROC,9a3c69b3-4d4a-4a0a-b17c-736db59e9435,/resources/master/parsed_sentences/parsed_sentences_roc//story_27686.dat,"Tim was a postal carrier. But he was afraid of dogs. He decided to carry dog pepper spray with him. But one day, he was attacked by a person instead. Unfortunately, dog pepper spray is weaker than normal pepper spray.",Dog Pepper Spray,4,"Unfortunately, dog pepper spray is weaker than normal pepper spray.",compound,dog,spray,"Unfortunately,",dog,pepper spray is weaker than normal pepper spray.,2,2,5
ROC,211fb5cb-b0d4-49fb-8dec-b572e88fed05,/resources/master/parsed_sentences/parsed_sentences_roc//story_35074.dat,"Mark and Lily's kitchen was a huge mess. Dishes, trash and general mess was everywhere. Mark made a deal with Lily. He promised to clean everything if she would just do the dishes. She agreed and they worked on the kitchen together.",The kitchen deal.,4,She agreed and they worked on the kitchen together.,advmod,together,worked,She agreed and they worked on the kitchen,together,0,9,9,5
ROC,f8027786-073c-4fb1-a193-42bb53ff5893,/resources/master/parsed_sentences/parsed_sentences_roc//story_1791.dat,Martha loved teaching history. She did her best to keep the children's attention. She told her class children of the past were very similar to them. The young ones of Pompeii played the Floor Is Lava game. Martha explained there was just a lot more screaming for them.,Teach Them Well,3,The young ones of Pompeii played the Floor Is Lava game.,amod,young,ones,The,young,ones of Pompeii played the Floor Is Lava game.,2,2,3
ROC,f8027786-073c-4fb1-a193-42bb53ff5893,/resources/master/parsed_sentences/parsed_sentences_roc//story_1791.dat,Martha loved teaching history. She did her best to keep the children's attention. She told her class children of the past were very similar to them. The young ones of Pompeii played the Floor Is Lava game. Martha explained there was just a lot more screaming for them.,Teach Them Well,4,Martha explained there was just a lot more screaming for them.,advmod,more,screaming,Martha explained there was,just a lot more,screaming for them.,5,8,9
ROC,41b8552d-8b7f-46ad-bc4c-3febe17c3db1,/resources/master/parsed_sentences/parsed_sentences_roc//story_38927.dat,Jen had to go pick up her 8 year old daughter at a friend's house. The daughter had taken her bike and it was too dark to ride it home. The bike would only fit in the van with the hatchback up. Jen thought she would remember to stop before going into the garage. Jen forgot that the hatchback was up and hit it on the garage ceiling.,the bike fit,4,Jen forgot that the hatchback was up and hit it on the garage ceiling.,compound,garage,ceiling,Jen forgot that the hatchback was up and hit it on the,garage,ceiling.,13,13,14
ROC,3f60e525-5b99-47f2-b84f-c9cded863dc3,/resources/master/parsed_sentences/parsed_sentences_roc//story_31564.dat,"Carl forgot his English book. So a classmate, Zach, was told to share with him. Zack was annoyed that he had to share books. But Carl later apologized to Zack. After class, they talked to each other and became friends.",Sharing,0,Carl forgot his English book.,amod,English,book,Carl forgot his,English,book.,4,4,5
ROC,3f60e525-5b99-47f2-b84f-c9cded863dc3,/resources/master/parsed_sentences/parsed_sentences_roc//story_31564.dat,"Carl forgot his English book. So a classmate, Zach, was told to share with him. Zack was annoyed that he had to share books. But Carl later apologized to Zack. After class, they talked to each other and became friends.",Sharing,3,But Carl later apologized to Zack.,advmod,later,apologized,But Carl,later,apologized to Zack.,3,3,4
ROC,9cb18f23-89e0-4e51-b7c7-238eca0bd04f,/resources/master/parsed_sentences/parsed_sentences_roc//story_42353.dat,Irene's hands were cracked and dry. She found that her dishwater had been hurting her hands. She went to the store and bought rubber gloves. She started wearing them whenever she washed dishes. Irene's hands never hurt anymore.,dishwater,4,Irene's hands never hurt anymore.,advmod,anymore,hurt,Irene's hands never hurt,anymore,0,5,5,5
ROC,dba6c972-822f-4998-8d98-990d9a3ff81e,/resources/master/parsed_sentences/parsed_sentences_roc//story_41339.dat,"Jon was an opinionated child. He had a disagreement with his second grade teacher. Jon was so angry he punched the teacher. His mother came to the school and defended him. At age 50, Jon still can't control his temper.",Jon's temper,1,He had a disagreement with his second grade teacher.,amod,second,teacher,He had a disagreement with his,second,grade teacher.,7,7,9
ROC,dba6c972-822f-4998-8d98-990d9a3ff81e,/resources/master/parsed_sentences/parsed_sentences_roc//story_41339.dat,"Jon was an opinionated child. He had a disagreement with his second grade teacher. Jon was so angry he punched the teacher. His mother came to the school and defended him. At age 50, Jon still can't control his temper.",Jon's temper,1,He had a disagreement with his second grade teacher.,compound,grade,teacher,He had a disagreement with his second,grade,teacher.,8,8,9
ROC,dba6c972-822f-4998-8d98-990d9a3ff81e,/resources/master/parsed_sentences/parsed_sentences_roc//story_41339.dat,"Jon was an opinionated child. He had a disagreement with his second grade teacher. Jon was so angry he punched the teacher. His mother came to the school and defended him. At age 50, Jon still can't control his temper.",Jon's temper,4,"At age 50, Jon still can't control his temper.",advmod,still,control,"At age 50, Jon",still,can't control his temper.,5,5,9
ROC,f2a0e74a-54c8-4610-8d6e-f60c8d3405f4,/resources/master/parsed_sentences/parsed_sentences_roc//story_844.dat,"Cassidy feels sad that he may never have children. However, he hasn't met a woman he wants to have kids with. A friend recommends he try adopting a son instead. He adopts a son and becomes a great father. Cassidy is very happy that he became a father.",Cassidy Adopts a Son,1,"However, he hasn't met a woman he wants to have kids with.",advmod,However,met,,"However,",He hasn't met a woman he wants to have kids with.,1,1,6
ROC,dd8c0ec3-6336-4a37-b571-37d292b9cbaf,/resources/master/parsed_sentences/parsed_sentences_roc//story_20302.dat,"The Johnson family sat down to Thanksgiving dinner. After the dinner everyone commented how something was missing. Everything was delicious but everyone felt unsatisfied. ""Suddenly Grandma Johnson yelled out, """"cranberry sauce"""" ."" Everyone laughed and ate a little cranberry sauce.",Cranberry Sauce,3,"""Suddenly Grandma Johnson yelled out, """"cranberry sauce"""" .""",advmod,Suddenly,yelled,,"""Suddenly","Grandma Johnson yelled out, """"cranberry sauce"""" .""",1,1,5
ROC,3d00187e-b81e-47ca-a6aa-5c950cffa857,/resources/master/parsed_sentences/parsed_sentences_roc//story_8586.dat,"As a child, And always hated reptiles. The scales and the way their eyes looked mad And scared. One day, And visited a reptile expo. There, Ain't gotta hold many cool looking reptiles. Now, And loves reptiles and even owns a snake and pet lizard.",From Enemies to Friends,4,"Now, And loves reptiles and even owns a snake and pet lizard.",advmod,Now,reptiles,,"Now,",And loves reptiles and even owns a snake and pet lizard.,1,1,5
ROC,b3089f89-3caf-49c1-b994-4d04e0b54816,/resources/master/parsed_sentences/parsed_sentences_roc//story_1153.dat,Jane needed a new car. Her old car had started to have mechanical problems. Jane found a perfect new car at the dealer. The dealer provided Jane with a loan. Jane drove off in her new car.,Jane's car,2,Jane found a perfect new car at the dealer.,amod,perfect,car,Jane found a,perfect,new car at the dealer.,4,4,6
ROC,45a05b96-2fb2-4e32-86aa-b883f2e79cb2,/resources/master/parsed_sentences/parsed_sentences_roc//story_9039.dat,Scott wants to go fishing with his friend tomorrow. He has so many chores to get done before he can go. He organizes his to do list and accomplishes his goal. He has finished all of his chores. He is now allowed to go fishing with his friends.,Fishing,4,He is now allowed to go fishing with his friends.,advmod,now,allowed,He is,now,allowed to go fishing with his friends.,3,3,4
ROC,a2bbd3d6-4776-466c-ac76-4466eff48934,/resources/master/parsed_sentences/parsed_sentences_roc//story_22613.dat,Jon finished dinner at his favorite restaurant when his check came. He was very impressed with how nice his server was. He wanted to do more than leave a good tip. He left a large tip and told the manager about his superior service. In response the the manager decided to give the server a pay raise.,A Good Tip,0,Jon finished dinner at his favorite restaurant when his check came.,amod,favorite,restaurant,Jon finished dinner at his,favorite,restaurant when his check came.,6,6,7
ROC,a2bbd3d6-4776-466c-ac76-4466eff48934,/resources/master/parsed_sentences/parsed_sentences_roc//story_22613.dat,Jon finished dinner at his favorite restaurant when his check came. He was very impressed with how nice his server was. He wanted to do more than leave a good tip. He left a large tip and told the manager about his superior service. In response the the manager decided to give the server a pay raise.,A Good Tip,3,He left a large tip and told the manager about his superior service.,amod,large,tip,He left a,large,tip and told the manager about his superior service.,4,4,5
ROC,3c203474-7ece-40c5-9736-d4ba11ef695d,/resources/master/parsed_sentences/parsed_sentences_roc//story_3955.dat,Amy had hidden candy in her mom's shopping bags. In the house she searched the bags while her mom wasn't looking. She found the candy but her mom was too close. She waited till her mom walked away. Amy hid the candy in her shirt and ran upstairs.,Find the candy,0,Amy had hidden candy in her mom's shopping bags.,amod,shopping,bags,Amy had hidden candy in her mom's,shopping,bags.,8,8,10
ROC,f85f4c7f-49cd-405d-9f39-a535eb05a9d9,/resources/master/parsed_sentences/parsed_sentences_roc//story_5799.dat,"James worked in a large office building. One day, while answers emails, he became curious about the company. He began to ask his co-workers questions. One of them was where the headquarters of the company was located. Surprised, the co-workers told him that this was the headquarters!",Headquarters,0,James worked in a large office building.,amod,large,building,James worked in an,large,office building.,5,5,7
ROC,f85f4c7f-49cd-405d-9f39-a535eb05a9d9,/resources/master/parsed_sentences/parsed_sentences_roc//story_5799.dat,"James worked in a large office building. One day, while answers emails, he became curious about the company. He began to ask his co-workers questions. One of them was where the headquarters of the company was located. Surprised, the co-workers told him that this was the headquarters!",Headquarters,0,James worked in a large office building.,compound,office,building,James worked in a large,office,building.,6,6,7
ROC,d6f28f68-38fe-4975-bcd9-ae2760349a59,/resources/master/parsed_sentences/parsed_sentences_roc//story_3846.dat,Angel was playing in a band. He was playing a difficult song and was doing his best to play right Angel messed up on a note and felt embarrassed internally. When he realized that nobody noticed he felt relieved. Angel continued to play and played an excellent show.,The missed note,1,He was playing a difficult song and was doing his best to play right,advmod,right,play,He was playing a difficult song and was doing his best to play,right.,,14,14,13
ROC,06148dd8-d78f-4ba3-bc42-c9ded70e17f2,/resources/master/parsed_sentences/parsed_sentences_roc//story_11060.dat,"Dave was friends with all the cool kids in school. One day, his friend Mike offered Dave a cigarette. Everyone was watching, and Dave felt pressured to look cool. He remembered what his parents had taught him about smoking though. Dave said no to Mike, and no one seemed to care.",Saying no,3,He remembered what his parents had taught him about smoking though.,advmod,though,smoking,He remembered what his parents had taught him about smoking,though,0,11,11,10
ROC,7b19d8f8-4ef9-4fb4-ac1a-b018758e7b4f,/resources/master/parsed_sentences/parsed_sentences_roc//story_9022.dat,Michelle and Jay went hiking on the four mile path at the local park. They took a wrong turn and realized they were lost. It took them two hours to figure out the right path back out. The sun set and it got dark before they finished their hike. When they emerged from the woods they felt a great sense of relief.,Taking a hike,2,It took them two hours to figure out the right path back out.,amod,right,path,It took them two hours to figure out the,right,path back out.,10,10,11
ROC,c0778d8b-f712-4e84-af91-fd99afb0584d,/resources/master/parsed_sentences/parsed_sentences_roc//story_18874.dat,Jenna went to the swimming pool. She got into her bathing suit. She made sure to put on her sunscreen. Jenna tested the water with her toy before getting in. Jenna dived off the diving board all day long.,The Dive,4,Jenna dived off the diving board all day long.,advmod,long,dived,Jenna dived off the diving board,all day long,0,7,9,2
ROC,2fde2fb1-19e2-45f1-aab6-9dcebf1c081e,/resources/master/parsed_sentences/parsed_sentences_roc//story_26756.dat,It was the 4th of July. The Smith family wanted to celebrate. They put up American flags in their front yard. They also lit fireworks. They had a great time celebrating the 4th of July.,Celebrating Freedom,2,They put up American flags in their front yard.,amod,front,yard,They put up American flags in their,front,yard.,8,8,9
ROC,1675ecda-385d-470d-8ff7-a152431bad1b,/resources/master/parsed_sentences/parsed_sentences_roc//story_4463.dat,"Nicolas got sick after a bowl of chilli. He realized he probably got a food virus. Nic called in sick from work. His boss showed up at his home and brought some food. To help Nic recover, his boss had made some chilli.",Chilli,1,He realized he probably got a food virus.,compound,food,virus,He realized he probably got a,food,virus.,7,7,8
ROC,a1e5e3a0-4de9-45ea-a791-90b0bfde072a,/resources/master/parsed_sentences/parsed_sentences_roc//story_1171.dat,"I went to Camp as a child. I was having fun when I first got there. The second day, I started to feel sicker and sicker. Also, a girl fell off a slide and busted her head open bloody. I was so freaked out, I called my mom to come get me.",Camp Blood,3,"Also, a girl fell off a slide and busted her head open bloody.",advmod,Also,fell,,"Also,",A girl fell off a slide and busted her head open bloody.,1,1,5
ROC,4e9f27e4-1495-4ff3-a854-4c4b620f8747,/resources/master/parsed_sentences/parsed_sentences_roc//story_43584.dat,Four years ago my friend and I went to Times Square on New Year's Eve. We met a man from Canada on the subway who ended hung out with us. We pushed through so many people but barely saw the ball drop. After the ball dropped we stayed out until 5 am. Our Canadian friend missed his flight.,NYE in NYC,2,We pushed through so many people but barely saw the ball drop.,advmod,barely,saw,We pushed through so many people but,barely,saw the ball drop.,8,8,9
ROC,dab90c48-3226-4c2c-bdd8-0990ab4a9503,/resources/master/parsed_sentences/parsed_sentences_roc//story_31211.dat,Sally forgot to pay her electricity bill. He began to whine since she couldn't afford the late payment. Malek decided to pay the bill for her. He also told her that she didn't need to pay him back. Sally got excited and hugged malek.,Feeling Generous,3,He also told her that she didn't need to pay him back.,advmod,back,pay,He also told her that she didn't need to pay him,back,0,12,12,11
ROC,70834690-95c3-41c7-8ba0-e6bec1599c1e,/resources/master/parsed_sentences/parsed_sentences_roc//story_38724.dat,"Molly decided to drive her mom's car. Her mom was out of town. On her way to school, she raced a friend. She ended up crashing the car. Molly's mom is very upset about her car.",Street Race,4,Molly's mom is very upset about her car.,advmod,very,upset,Molly's mom is,very,upset about her car.,4,4,6
ROC,5823a23b-cf5e-4306-9d84-66fd5b5a5b04,/resources/master/parsed_sentences/parsed_sentences_roc//story_31648.dat,"I introduced my friend from China to my family. Since she barely speaks English, she was shy. When my uncle tried to offer her food, she mumbled in her words. However, she was able to get to know the family well. They asked her to come again before I took her home.",Foreigner,1,"Since she barely speaks English, she was shy.",advmod,barely,speaks,Since she,barely,"speaks English, she was shy.",3,3,4
ROC,0946398b-be5f-437d-9613-5061f79aaa87,/resources/master/parsed_sentences/parsed_sentences_roc//story_40222.dat,Karen was always a hard worker. When she thought she got a cold she kept going to work. Eventually she got really sick and threw up. She was forced to go to see a doctor. It turned out she actually had the flu and was forced to stay home.,The Flu,0,Karen was always a hard worker.,amod,hard,worker,Karen was always a,hard,worker.,5,5,6
ROC,618b930b-9c60-489e-a582-df9595be3657,/resources/master/parsed_sentences/parsed_sentences_roc//story_426.dat,Charles was on a cruise ship bound for Alaska. He always wanted to view the Majesty of the great north. The cruise ship slid through the icy Alaskan sea. A large whale surfaced near the ship. Charles was in awe of the majesty as he snapped photo after photo.,Alaska,3,A large whale surfaced near the ship.,amod,large,whale,A,large,whale surfaced near the ship.,2,2,3
ROC,1120ee9b-7b01-401d-b36f-70e2996d25e0,/resources/master/parsed_sentences/parsed_sentences_roc//story_15152.dat,Lily was having a contest at school. It was a contest as to who could wear the worst sweater. Lily's friend won the ugly sweater contest. Lily was a little disappointed. She really had wanted to win.,Ugly sweater,1,It was a contest as to who could wear the worst sweater.,amod,worst,sweater,It was a contest as to who could wear the,worst,sweater.,11,11,12
ROC,e7d814b1-ab93-4159-abcb-aef9cba0716d,/resources/master/parsed_sentences/parsed_sentences_roc//story_9828.dat,Uncle Jeb was playing cards with his buddies He heard a strange noise coming from the basement Jeb slowly opened the door He walked down the stairs and flipped on the light It was just his puppy dog getting into the trash,Strange Noise,1,He heard a strange noise coming from the basement,amod,strange,noise,He heard a,strange,noise coming from the basement.,4,4,5
ROC,73fb42ec-0478-47c3-bebf-2852b0618515,/resources/master/parsed_sentences/parsed_sentences_roc//story_12718.dat,"Anna bought a large snake as a pet. To feed it, she went to the pet store. There she purchased a dozen crickets and took them home. But then she dropped the bag and all the crickets escaped! Anna's snake didn't end up eating that day after all.",crickets,0,Anna bought a large snake as a pet.,amod,large,snake,Anna bought a,large,snake as a pet.,4,4,5
ROC,02d194ce-7d16-442e-9e29-0c04bf6d9202,/resources/master/parsed_sentences/parsed_sentences_roc//story_33032.dat,"My friends found out about an end of the year party at the beach. We decided to call a taxi to take us there. However, we didn't come across anyone when we arrived. I asked Dan if he's positive that this is the right place. He eventually realized that we moved towards the opposite direction.",Wrong Beach,2,"However, we didn't come across anyone when we arrived.",advmod,However,come,,"However,",We didn't come across anyone when we arrived.,1,1,6
ROC,02d194ce-7d16-442e-9e29-0c04bf6d9202,/resources/master/parsed_sentences/parsed_sentences_roc//story_33032.dat,"My friends found out about an end of the year party at the beach. We decided to call a taxi to take us there. However, we didn't come across anyone when we arrived. I asked Dan if he's positive that this is the right place. He eventually realized that we moved towards the opposite direction.",Wrong Beach,3,I asked Dan if he's positive that this is the right place.,amod,right,place,I asked Dan if he's positive that this is the,right,place.,11,11,13
ROC,98f802df-4a4f-4ba5-b64a-39afb560af54,/resources/master/parsed_sentences/parsed_sentences_roc//story_15719.dat,"Carl works at a clock shop. He spends a lot of time watching time tick by. Today, he was watching videos on the job. His boss wasn't there. Time ticked by faster for him today",Time,2,"Today, he was watching videos on the job.",nmod:tmod,Today,watching,,"Today,",He was watching videos on the job.,1,1,5
ROC,38e9711c-d328-4959-9072-3334e99eed6b,/resources/master/parsed_sentences/parsed_sentences_roc//story_38827.dat,"My team was going against our rivals. As I was traveling with the ball, I passed it to Tim. Since he has the ball, all of the guards moved towards him. I made a hand signal to pass it back. However, he passed it to one of the opponents.",Misinterpretation,4,"However, he passed it to one of the opponents.",advmod,However,passed,,"However,",He passed it to one of the opponents.,1,1,4
